0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
0,0,0.60033950987153,-0.609216754699839,-1.59998975530283,-0.971857424647532,-0.825102986345947,-0.742558263575769,-0.0486855001872102,-0.673635851646934,0,-0.756838230182996,0.00459297171577455,-0.534858964320843,0,-0.60514284720787
